"","Year","name","MC.1000","sep"
"16530",2018,"UDBI",3.10036826666667,0.216433073027535
"16531",2016,"UDBI",3.28973666666667,-0.0937522472950205
"16532",2017,"GNRX",2.55835363636364,-0.126916634716278
"16533",2018,"GNRX",4.23733208333333,0.154729312694493
"16534",2016,"GNRX",3.67776,-0.129948146601056
"16535",2017,"SELF",37.3377913636364,0.29527497384146
"16536",2018,"SELF",36.72358,0.020164746204971
"16537",2016,"SELF",32.1661524416667,-0.0953052048726684
"16538",2017,"SPI",265.209201163636,-0.886585339239966
"16539",2018,"SPI",41.6899387833333,-0.966169373279434
"16540",2016,"SPI",24.8606493718182,-0.888561883885531
"16541",2017,"WKHS",176.991827272727,0.489421867255153
"16542",2018,"WKHS",108.065193333333,-0.637393870190143
"16543",2016,"WKHS",80.738353825,-0.793749827464888
"16544",2017,"GCP",1824.351644,0.638092404557186
"16545",2018,"GCP",2158.51951666667,0.192525638748188
"16546",2016,"GCP",2047.67908416667,-0.230408573891316
"16547",2017,"NHA",81.1082454545455,0.0108916365791127
"16548",2018,"NHA",79.5655575,-0.0260655866874505
"16549",2016,"NHA",81.1025571,0.012062561939026
"16550",2017,"XITK",7.93217727272727,0.228978492288785
"16551",2018,"XITK",8.16272083333333,0.360075459901144
"16552",2016,"XITK",39.4755283333333,0.0748887839269659
"16553",2017,"NOMD",1724.30196363636,0.102658338667729
"16554",2018,"NOMD",2411.2478275,0.766978112541234
"16555",2016,"NOMD",3166.66751083333,-0.0112358960224825
"16556",2017,"MFS",2321.10402222222,0.43542152692719
"16557",2018,"WBT",2861.20491333333,0.216244222358784
"16558",2016,"WBT",2704.1968625,-0.527435342161006
"16559",2017,"SOVB",5.5702905,0.0795682990844742
"16560",2018,"SOVB",6.9563,0.117533232179885
"16561",2016,"SOVB",10.6208,-0.0724823332910705
"16562",2017,"GTO",24.431104,0.0487984752982937
"16563",2018,"GTO",48.0233025,0.0739777563481558
"16564",2016,"GTO",64.62843,-0.0207200894465663
"16565",2017,"YMLP",92.50402716,0.709553141340483
"16566",2018,"YMLP",77.5414658333333,-0.0320275752922647
"16567",2016,"YMLP",52.9792382166667,-0.196958201725298
"16568",2017,"YMLI",33.4555095,0.791704568032539
"16569",2018,"YMLI",32.3258025,-0.0866771053197154
"16570",2016,"YMLI",20.7271495833333,-0.113146593356419
"16571",2017,"OSB",1971.512158,0.704494432000538
"16572",2018,"OSB",2767.43821166667,0.386889704031337
"16573",2016,"OSB",3028.45434666667,-0.105615289674661
"16574",2017,"PUTW",13.856561,0.131810032527344
"16575",2018,"PUTW",166.513875,0.100771442701745
"16576",2016,"PUTW",228.24646,-0.0676466518325874
"16577",2017,"AVXS",1015.643101,1.94387481498052
"16578",2018,"AVXS",2637.76694666667,1.31866905443797
"16579",2016,"AVXS",5359.1668475,6.09527112590482
"16580",2017,"BGNE",233.622164,0.0448523256039446
"16581",2018,"BGNE",1400.76146083333,2.21871225036182
"16582",2016,"BGNE",5815.347590175,0.435326197300046
"16583",2017,"EDIT",821.165122,-0.500651125102108
"16584",2018,"EDIT",891.310985833333,0.893407473083952
"16585",2016,"EDIT",1520.9695925,-0.259679935411957
"16586",2017,"IZEA",33.48421558,-0.485758148098366
"16587",2018,"IZEA",20.7607991666667,0.00221775200512964
"16588",2016,"IZEA",15.4712799083333,-0.783185689554286
"16589",2017,"JSMD",7.30482198,0.282259413359167
"16590",2018,"JSMD",19.5971767833333,0.244544530375568
"16591",2016,"JSMD",40.9524830333333,-0.0473157824435591
"16592",2017,"JSML",4.05905592,0.256989346535879
"16593",2018,"JSML",8.08007103333333,0.201893889195939
"16594",2016,"JSML",20.7060427666667,-0.0193216708808702
"16595",2017,"NCBS",322.890962,0.629371539625873
"16596",2018,"NCBS",505.329624166667,0.147829006208603
"16597",2016,"NCBS",522.288761666667,-0.108512828386049
"16598",2017,"PTI",252.864251,1.35725894346098
"16599",2018,"PTI",148.949475,-0.524469120292507
"16600",2016,"PTI",155.8963375,-0.444254752682916
"16601",2017,"NVTR",70.0479055555556,-0.0925396018882698
"16602",2018,"NVTR",105.431535,0.542740531184435
"16603",2016,"NVTR",255.8904525,1.10566836403351
"16604",2017,"AFI",513.29902375,0.599060523759599
"16605",2018,"AFI",486.388225833333,-0.150175406525609
"16606",2016,"AFI",374.179361666667,-0.300235138877666
"16607",2017,"CEZ",16.4291666666667,-0.0417252835258711
"16608",2018,"CEZ",31.5442316666667,0.288362610706071
"16609",2016,"CEZ",20.2001025,-0.12019814436122
"16610",2017,"CRVS",293.33977,-0.0183479960331949
"16611",2018,"CRVS",280.967370833333,-0.275523748741072
"16612",2016,"CRVS",254.317586666667,-0.645753002371189
"16613",2017,"DRIO",22.9767879,-0.313678717000597
"16614",2018,"DRIO",21.5604730333333,-0.507076967521018
"16615",2016,"DRIO",24.3578144666667,-0.515604688897102
"16616",2017,"DWIN",93.3956111111111,0.150886655624548
"16617",2018,"DWIN",115.917968333333,0.0265415934943498
"16618",2016,"DWIN",67.2395908333333,-0.0578324066046483
"16619",2017,"FVC",186.197513333333,0.0990463740231677
"16620",2018,"FVC",319.4265725,0.197421068629402
"16621",2016,"FVC",526.355916666667,-0.0858951549795719
"16622",2017,"HCM",108.627092222222,0.0375437474809088
"16623",2018,"HCM",304.45522,1.90493951413444
"16624",2016,"HCM",883.260056666667,-0.414255890008273
"16625",2017,"KLRE",82.6185715,0.058032035627078
"16626",2018,"ROSE",61.1060691666667,-0.24277464739968
"16627",2016,"ROSE",45.2386466666667,-0.71628528830211
"16628",2017,"NNDM",9.73999172222222,-0.375384310553764
"16629",2018,"NNDM",13.560757975,-0.484033585543839
"16630",2016,"NNDM",14.4150206,-0.63843607561748
"16631",2017,"PSET",6.48336111111111,0.0587168912401081
"16632",2018,"PSET",9.3475625,0.246185029346856
"16633",2016,"PSET",20.2189375,-0.0228228230357904
"16634",2017,"PY",6.45477777777778,0.173991864718478
"16635",2018,"PY",7.40971458333333,0.19720955216429
"16636",2016,"PY",13.98934875,-0.133288003618114
"16637",2017,"SNDX",214.723956666667,-0.562122446254186
"16638",2018,"SNDX",236.232530833333,0.221757815210836
"16639",2016,"SNDX",196.015849166667,-0.492009305326107
"16640",2017,"VIGI",112.387600555556,-0.0140598054219576
"16641",2018,"VIGI",456.983004166667,0.279650893277175
"16642",2016,"VIGI",894.135486458333,-0.115292731774139
"16643",2017,"VRAY",157.075917777778,-0.345212070632735
"16644",2018,"VRAY",390.832951666667,1.95846290773288
"16645",2016,"VRAY",650.690095,-0.344492670618217
"16646",2017,"VYMI",93.3981,0.0951096418515296
"16647",2018,"VYMI",434.794082666667,0.223436189453444
"16648",2016,"VYMI",920.919298333333,-0.126757614623034
"16649",2017,"UA",6943.08015875,-0.510287278142753
"16650",2018,"UA",3655.62571833333,-0.470798624264971
"16651",2016,"UA",3980.586245,0.213962094416459
"16652",2017,"GAMR",5.43394222222222,0.194988134810227
"16653",2018,"GAMR",28.408675,0.602307566994687
"16654",2016,"GAMR",112.052627083333,-0.177591651481708
"16655",2017,"IFLY",5.32808055555556,0.0432833234651704
"16656",2018,"IFLY",24.3868791666667,0.355561194443101
"16657",2016,"IFLY",45.1850316666667,-0.186146861736697
"16658",2017,"GSEU",33.2839488888889,-0.000704481362047926
"16659",2018,"GSEU",41.2231308333333,0.269564558888361
"16660",2016,"GSEU",59.4174091666667,-0.142835891750606
"16661",2017,"GSJY",32.8308,0.0788038998246279
"16662",2018,"GSJY",40.0174116666667,0.255089671303915
"16663",2016,"GSJY",42.8640933333333,-0.115936796660909
"16664",2017,"JHME",11.3602933333333,0.309233511813514
"16665",2018,"JHME",18.5824366666667,-0.00451516723880629
"16666",2016,"JHME",32.1860395833333,-0.214965083430112
"16667",2017,"JHMA",11.1797405555556,0.211443889315
"16668",2018,"JHMA",20.7502808333333,0.264517700712817
"16669",2016,"JHMA",22.6263866666667,-0.195683892391092
"16670",2017,"JHMU",10.7303555555556,0.0249077732410197
"16671",2018,"JHMU",18.4176508333333,0.111450916249884
"16672",2016,"JHMU",24.5420338333333,0.055862763041945
"16673",2017,"JHMS",11.3323183333333,0.0014598476509704
"16674",2018,"JHMS",18.9279079166667,0.124972222368485
"16675",2016,"JHMS",25.4279021666667,-0.0884110936454581
"16676",2017,"JHMI",11.7154388888889,0.187073255056027
"16677",2018,"JHMI",22.28937125,0.242303669393888
"16678",2016,"JHMI",28.2401594166667,-0.119665121886965
"16679",2017,"SHE",274.933111111111,0.102572389625638
"16680",2018,"SHE",322.81210125,0.195092257489699
"16681",2016,"SHE",334.463883333333,-0.0356121646746582
"16682",2017,"SENS",313.02999,-0.0875831995075395
"16683",2018,"SENS",293.035034166667,-0.00374604088962971
"16684",2016,"SENS",557.505468333333,-0.0263145238332133
"16685",2017,"BATRA",177.6791775,0.700447787046978
"16686",2018,"BATRA",240.225644166667,0.0761357394547086
"16687",2016,"BATRA",253.783275833333,0.131065540359771
"16688",2017,"BATRK",622.67163375,0.84458400071558
"16689",2018,"BATRK",897.764353333333,0.0791653945699426
"16690",2016,"BATRK",985.263399166667,0.120163772086781
"16691",2017,"LSXMA",3461.22466625,0.081162776868829
"16692",2018,"LSXMA",4198.78040666667,0.148897764154677
"16693",2016,"LSXMA",4421.32791583333,-0.0721114744311399
"16694",2017,"LSXMB",342.1041825,0.097422349664904
"16695",2018,"LSXMB",409.01150875,0.147851978210116
"16696",2016,"LSXMB",435.7409162,-0.106300697753797
"16697",2017,"LSXMK",7438.02173875,0.0903149094360083
"16698",2018,"LSXMK",9114.15749416667,0.169223709292734
"16699",2016,"LSXMK",9438.68367083333,-0.0675733817525819
"16700",2017,"PNK",700.94548875,0.505217086926058
"16701",2018,"PNK",1244.67687,1.25724218969357
"16702",2016,"PNK",1907.01609222222,0.0392990228457333
"16703",2017,"QHC",215.003738571429,-0.642630623609514
"16704",2018,"QHC",161.505585833333,-0.141680119776751
"16705",2016,"QHC",160.610941666667,-0.536859177882246
"16706",2017,"AGLE",73.9676164,-0.650072857641984
"16707",2018,"AGLE",73.9337925666667,0.243678269170626
"16708",2016,"AGLE",189.411983333333,0.384472784165117
"16709",2017,"CATH",33.475585,0.152659890978309
"16710",2018,"CATH",102.635541666667,0.22833439702423
"16711",2016,"CATH",152.47929125,-0.0580082556991108
"16712",2017,"CDXC",131.06686125,-0.358492333197051
"16713",2018,"CDXC",180.133743333333,0.776434340834464
"16714",2016,"CDXC",222.292835,-0.41666638208823
"16715",2017,"GWRS",161.46982125,0.749628712089211
"16716",2018,"GWRS",181.048493333333,0.0573759242530281
"16717",2016,"GWRS",198.516205,0.118258051242743
"16718",2017,"IBUY",4.322985625,0.162980419607456
"16719",2018,"IBUY",72.2436291666667,0.502705196233252
"16720",2016,"IBUY",372.800775833333,-0.0193247744552533
"16721",2017,"JSYN",51.816325,0.0459142581705356
"16722",2018,"JSYN",52.9774639166667,0.0122840796606649
"16723",2016,"JSYN",30.8078217166667,-0.130096852130887
"16724",2017,"MPCT",15.77201875,0.0119589781762632
"16725",2018,"MPCT",23.4268408333333,0.272698544794156
"16726",2016,"SDG",35.9045954166667,-0.0828993627278523
"16727",2017,"RFAP",23.434625,0.0699896857327484
"16728",2018,"RFAP",21.8429416666667,0.200650668752223
"16729",2016,"RFAP",54.29710375,-0.197610672112472
"16730",2017,"RFDI",30.71025,0.0759481183025421
"16731",2018,"RFDI",265.406385,0.240679865349146
"16732",2016,"RFDI",573.584461666667,-0.182453784981276
"16733",2017,"RFEU",25.042025,0.0882350702208137
"16734",2018,"RFEU",75.9268691666667,0.265719586016218
"16735",2016,"RFEU",130.077334166667,-0.175490326547691
"16736",2017,"RRR",1001.14363,0.406053526490396
"16737",2018,"RRR",1678.8869425,0.478952466303739
"16738",2016,"RRR",2083.48153,-0.388917355321323
"16739",2017,"SCWX",138.943089375,-0.291891970172503
"16740",2018,"SCWX",110.61932,-0.162416528155021
"16741",2016,"SCWX",149.015353333333,0.904169873829197
"16742",2017,"CDEV",1333.460755,1.81129902157614
"16743",2018,"CDEV",4221.03026833333,0.00405649158699872
"16744",2016,"CDEV",4756.36270666667,-0.443434237776098
"16745",2017,"YIN",125.17425,0.27468856801175
"16746",2018,"YIN",137.198101666667,-0.394887704579721
"16747",2016,"YIN",108.669074166667,-0.334973953719375
"16748",2017,"BUZ",5.024875,0.116329381801139
"16749",2018,"BUZ",8.16763125,0.228440807490376
"16750",2016,"BUZ",10.5429958333333,-0.0176371722101795
"16751",2017,"ARA",621.335085,-0.341683982928977
"16752",2018,"ARA",521.726078333333,-0.182330486230535
"16753",2016,"ARA",563.692744166667,-0.337930428590124
"16754",2017,"OPD",2.25930875,0.056129626232849
"16755",2016,"OPD",1.60377272727273,0.16621240437567
"16756",2017,"DEMG",2.5091125,0.0180206329396482
"16757",2018,"DEMG",2.77235916666667,0.241774722000991
"16758",2016,"DEMG",2.65355916666667,-0.159609739582071
"16759",2017,"TECZ",2.06668875,-0.228124013265971
"16760",2016,"TECZ",1.50009,-0.259363440686682
"16761",2017,"FAZZ",2.21125,-0.308159203250221
"16762",2010,"FAZZ",1.79773125,-0.102997392296012
"16763",2011,"AVTR",226.770563333333,0.165198581109725
"16764",2012,"AVTR",180.649904166667,-0.637740134143032
"16765",2013,"AVHI",168.559400833333,0.980500592443807
"16766",2014,"AVHI",275.2558025,0.277780076579652
"16767",2015,"AVHI",363.034540833333,-0.198129820071173
"16768",2016,"AVHI",323.512419166667,-0.120794613301558
"16769",2017,"AVHI",304.231175,0.233412014377487
"16770",2018,"AVHI",382.051966666667,0.0537969131719833
"16771",2016,"AVHI",426.387355555556,0.276892286179862
"16772",2017,"ERYY",1.75401,-0.208190240866414
"16773",2016,"ERYY",1.066125,0.267368269729697
"16774",2016,"JUNE",2.699163775,0.144978242691645
"16775",2016,"EOCA",2511.88521428571,-0.0639722348843743
"16776",2017,"ENIC",4183.41564375,-0.370909739119158
"16777",2018,"ENIC",416.658045,0.305387586056008
"16778",2016,"ENIC",373.058083333333,-0.0894366513225885
"16779",2016,"WIZE",2.53125,0.159715501000535
"16780",2017,"GHE",2.74161625,-0.119221910323774
"16781",2016,"GHE",1.4106,0.675213791097417
"16782",2017,"GHS",3.396281875,-0.0308451516711123
"16783",2018,"GHS",4.12610416666667,0.348646164702025
"16784",2016,"GHS",6.6871,0.00551846921313892
"16785",2017,"JPIH",26.45755625,0.144875208800627
"16786",2018,"JPIH",43.4549308333333,0.16958140214776
"16787",2016,"JPIH",33.4214020833333,-0.0926432133661792
"16788",2017,"JPEH",26.0907375,0.120132714242335
"16789",2018,"JPEH",28.6725166666667,0.158325454819073
"16790",2016,"JPEH",27.84938125,-0.0736825063681488
"16791",2017,"MGP",1442.603125,0.303585282031648
"16792",2018,"MGP",1768.14287416667,0.216790072949481
"16793",2016,"MGP",2024.76559416667,-0.0367721535708108
"16794",2017,"VBIV",123.666254285714,-0.265039459434663
"16795",2018,"VBIV",198.4040875,0.377421850276687
"16796",2016,"VBIV",174.0897175,-0.625293093991291
"16797",2017,"NGVT",1873.27229428571,1.95820473539243
"16798",2018,"NGVT",2651.99060083333,0.284542017368529
"16799",2016,"NGVT",3612.5747475,0.187595970493396
"16800",2017,"CCE",17485.6879828571,-0.292074577249663
"16801",2018,"CCE",19130.784055,0.299024536706099
"16802",2016,"CCEP",20503.0213616667,0.185718069821481
"16803",2017,"ZDGE",31.92354,-0.534989984375126
"16804",2018,"ZDGE",24.78878005,-0.121629422285347
"16805",2016,"ZDGE",30.03372135,-0.109591371206336
"16806",2017,"ACIA",2694.05560285714,1.17169305396446
"16807",2018,"ACIA",1815.32915666667,-0.413278564314856
"16808",2016,"ACIA",1473.06406416667,0.0488539327117805
"16809",2017,"ALJJ",157.168135714286,0.0921378267686963
"16810",2018,"ALJJ",123.629515,-0.282459817825949
"16811",2016,"ALJJ",74.4257016666666,-0.58412762544063
"16812",2017,"BFIT",1.53204571428571,-0.0459607180501133
"16813",2018,"BFIT",2.12299916666667,0.178565280495843
"16814",2016,"BFIT",7.36682916666667,0.0616270055115673
"16815",2017,"BMLA",2.81992857142857,0.262147438198335
"16816",2016,"BMLA",3.16477777777778,0.397050329970608
"16817",2017,"FAAR",2.92042428571429,-0.0709155110672006
"16818",2018,"FAAR",5.86913208333333,0.0497523494309948
"16819",2016,"FAAR",14.15897625,-0.0916486875570608
"16820",2017,"LNGR",1.58528571428571,-0.0277045622285201
"16821",2018,"LNGR",4.87527083333333,0.285245092932487
"16822",2016,"LNGR",13.9217466666667,-0.0147213544717451
"16823",2017,"MILN",3.25479285714286,0.0679961694520488
"16824",2018,"MILN",7.20221125,0.244834826283963
"16825",2016,"MILN",24.87788625,0.0257155775316531
"16826",2017,"MRUS",218.749326,3.65253637036571
"16827",2018,"MRUS",380.7535,-0.0810039417742339
"16828",2016,"MRUS",403.2972875,-0.278351808797936
"16829",2017,"MSBI",415.072272857143,1.30617675347413
"16830",2018,"MSBI",585.053644166667,-0.0805473599107399
"16831",2016,"MSBI",703.7957975,-0.292262583642565
"16832",2017,"NTLA",613.913962857143,-0.752011198161979
"16833",2018,"NTLA",679.800785833333,0.466057092294538
"16834",2016,"NTLA",1012.61887916667,-0.289803888814937
"16835",2017,"PLSE",74.2214240714286,1.03869621553845
"16836",2018,"PLSE",318.64183,2.63076349466708
"16837",2016,"PLSE",256.265573333333,-0.514406405227743
"16838",2017,"PZRX",30.4107,-0.888052947080337
"16839",2018,"PZRX",11.6557093333333,-0.748387037096721
"16840",2016,"PZRX",3.568957,-0.947039800720628
"16841",2017,"RETA",181.869665714286,1.18147078418906
"16842",2018,"RETA",442.686385833333,0.297294240918234
"16843",2016,"RETA",1112.3138175,0.980931905018636
"16844",2017,"SBPH",80.6827517142857,-0.441227523247304
"16845",2018,"SBPH",146.522906666667,0.682101907604645
"16846",2016,"SBPH",177.305543333333,-0.22693483532315
"16847",2017,"VTGN",30.7561857142857,-0.0313702380833569
"16848",2018,"VTGN",17.900409525,-0.701501003002657
"16849",2016,"VTGN",36.5530439333333,0.347222827802844
"16850",2017,"BBU",1056.006825,0.605694812510198
"16851",2018,"BBU",1559.49735416667,0.447599874908873
"16852",2016,"BBU",2509.80846083333,-0.113820474416083
"16853",2017,"OVLC",2.6218,0.110144205576409
"16854",2018,"OVLC",2.12006416666667,0.162977066943538
"16855",2016,"OVLC",1.50416666666667,-0.0612578835601548
"16856",2017,"COTV",2666.42172285714,1.96160989916516
"16857",2018,"COTV",3400.347355,-0.0636632828998153
"16858",2016,"COTV",3453.00411285714,0.749737965693616
"16859",2017,"EHT",197.384852857143,0.0363852104130853
"16860",2018,"EHT",216.613026666667,0.0696389187812811
"16861",2016,"EHT",207.009408008333,-0.0541770465665571
"16862",2017,"FCG",241.494854285714,0.141564081522652
"16863",2018,"FCG",182.014905,-0.114779889494242
"16864",2016,"FCG",140.579798333333,-0.348079284070326
"16865",2017,"GMS",987.30763,0.534284697593364
"16866",2018,"GMS",1360.39259333333,0.285519556005114
"16867",2016,"GMS",1055.61009333333,-0.605207274338797
"16868",2017,"SUPV",267.220571428571,0.277639974727148
"16869",2018,"SUPV",390.342506666667,1.24384931452674
"16870",2016,"SUPV",322.87216,-0.702070312556976
"16871",2017,"AGGP",221.014571428571,0.00829766379378549
"16872",2018,"AGGP",268.078708333333,0.0431418693543018
"16873",2016,"AGGP",276.382544166667,-0.0213177434059252
"16874",2017,"AGGE",76.2174814285714,-0.00981315431502916
"16875",2018,"AGGE",74.1276120833333,0.0244106070495689
"16876",2016,"AGGE",54.9665495833333,-0.0231280603071236
"16877",2017,"JPME",36.34638,0.129430367135858
"16878",2018,"JPME",60.5279583333333,0.190848364076833
"16879",2016,"JPME",108.236668333333,-0.0892440073565386
"16880",2017,"JHD",249.07225,0.0494949991318054
"16881",2018,"JHD",249.407754166667,0.0528848733359966
"16882",2016,"JHD",264.4725426,0.0332094900204054
"16883",2017,"SITE",1391.93488857143,0.435214997495316
"16884",2018,"SITE",2166.4605125,1.20846198467313
"16885",2016,"SITE",2990.46703,-0.279399901464858
"16886",2017,"TPB",218.82185,0.355128986050077
"16887",2018,"TPB",308.0307575,0.728855251296034
"16888",2016,"TPB",561.95283,0.295871077074111
"16889",2017,"USFD",5284.17297142857,0.176834142213781
"16890",2018,"USFD",6290.94289666667,0.161937311471623
"16891",2016,"USFD",7182.66545916667,-0.00908261085169548
"16892",2017,"HTZ",2858.888458,-0.858382719195525
"16893",2018,"HTZ",1552.83274916667,0.025046778999213
"16894",2016,"HTZ",1459.54605583333,-0.382352595240363
"16895",2017,"FTV",18199.111204,0.299450890287304
"16896",2018,"FTV",22602.6314633333,0.354938905792086
"16897",2016,"FTV",26413.268615,-0.0614251747371065
"16898",2017,"CLSD",266.263958333333,0.626448882165151
"16899",2018,"CLSD",195.337335833333,-0.217002207010658
"16900",2016,"CLSD",222.759705833333,-0.847142762241185
"16901",2017,"DWFI",18.00551375,-0.076515064931105
"16902",2018,"DWFI",63.6871591666667,0.0953172692028543
"16903",2016,"DWFI",145.491619583333,-0.0894182002285262
"16904",2017,"ESGD",22.289295,0.112243093080343
"16905",2018,"ESGD",123.83285,0.251121257291617
"16906",2016,"ESGD",312.287185,-0.133070951034837
"16907",2017,"ESGE",11.0234283333333,0.063916867085529
"16908",2018,"ESGE",84.2486083333333,0.388192849881709
"16909",2016,"ESGE",329.117204166667,-0.152219454784973
"16910",2017,"FALN",10.66718,0.160845829387722
"16911",2018,"FALN",13.1714370833333,0.0865759611652195
"16912",2016,"FALN",65.677175,-0.0493639002794801
"16913",2017,"FITS",2.58749666666667,0.0137639826354043
"16914",2016,"FITS",2.60696125,0.0460842987117747
"16915",2017,"HONE",530.53185,1.24072004170533
"16916",2018,"HONE",622.25222,-0.00930766887389367
"16917",2016,"HONE",595.895716666667,-0.170668516868948
"16918",2017,"HYXE",10.2761666666667,0.0923213358781407
"16919",2018,"HYXE",10.4114666666667,0.0571092448894599
"16920",2016,"HYXE",10.02826,-0.00233259991486512
"16921",2017,"MBRX",53.05435,-0.881738897505512
"16922",2018,"MBRX",33.560330125,-0.184211994948164
"16923",2016,"MBRX",41.44728,-0.440859557369982
"16924",2017,"NH",1432.04143,-0.367656335282185
"16925",2018,"NH",512.464809166667,-0.693159578738124
"16926",2016,"NH",269.183694508333,-0.821573862181209
"16927",2016,"OILD",3.12,15.0964768008902
"16928",2017,"OLD",3.70003,-0.154717865931062
"16929",2018,"OLD",8.22155083333333,0.0539353867552359
"16930",2016,"OLD",9.70218166666667,0.0700688646424601
"16931",2017,"ONS",88.9428616666666,-0.216254663280131
"16932",2018,"ONS",43.1313271333333,-0.568106954910655
"16933",2016,"OTLK",46.398468075,-0.61538489344603
"16934",2017,"ORG",2.4935,0.00766599420573333
"16935",2018,"ORG",7.65581333333333,0.425330548757401
"16936",2016,"ORG",12.5544166666667,-0.283832463400965
"16937",2017,"PBNC",211.228253333333,0.560357196204914
"16938",2016,"PBNC",289.574144166667,0.217061880200115
"16939",2017,"RFEM",6.85566166666667,0.0857002341134474
"16940",2018,"RFEM",46.7885283333333,0.357239684247286
"16941",2016,"RFEM",121.297071666667,-0.188093333455651
"16942",2017,"SELB",280.714509666667,0.502771752924593
"16943",2018,"SELB",315.167736666667,-0.427988212584586
"16944",2016,"SELB",224.724385,-0.728847932805962
"16945",2017,"SLIM",2.36656333333333,-0.170615686712204
"16946",2018,"SLIM",2.66504083333333,0.40948916467136
"16947",2016,"SLIM",7.03719916666667,0.0410881897309396
"16948",2017,"SYRS",305.74138,-0.551136434129185
"16949",2018,"SYRS",393.506039166667,-0.199834823667895
"16950",2016,"SYRS",329.137584166667,-0.42754251124574
"16951",2017,"VIVE",68.9617301166667,0.577780948568128
"16952",2018,"VIVE",108.079080833333,-0.0349528886418659
"16953",2016,"VIVE",83.2875566666667,-0.788732106544299
"16954",2017,"RFFC",6.83825,0.206910531771697
"16955",2018,"RFFC",29.6648979166667,0.210051450053506
"16956",2016,"RFFC",120.995347083333,-0.102217485827257
"16957",2017,"RFDA",10.0813416666667,0.163129579362237
"16958",2018,"RFDA",41.1401358333333,0.198297651684768
"16959",2016,"RFDA",121.229596666667,-0.0925879569129701
"16960",2017,"RFCI",4.53926,-0.0387916543117161
"16961",2018,"RFCI",34.9176716666667,0.0313695130190934
"16962",2016,"RFCI",115.39009125,-0.0130339693984503
"16963",2017,"RFUN",5.1408,0.108394882822408
"16964",2018,"RFUN",9.62019625,0.0612659199500112
"16965",2016,"RFUN",38.1531783333333,-0.0396144394645093
"16966",2017,"ATKR",1212.83026333333,1.23315503179117
"16967",2018,"ATKR",1415.84569666667,-0.102886244960308
"16968",2016,"ATKR",1048.19541083333,-0.0750581495640734
"16969",2017,"COE",43.16044,-0.385085611425518
"16970",2018,"COE",35.896,-0.196140673870414
"16971",2016,"COE",23.444,-0.422398630042915
"16972",2017,"ESGW",5.21916666666667,0.273398714333158
"16973",2018,"ESGW",6.63014791666667,0.213427406136164
"16974",2016,"ESGW",7.28612291666667,-0.138858239435334
"16975",2017,"ESGN",5.08383333333333,0.225003790469732
"16976",2018,"ESGN",9.30844416666667,0.247180977937803
"16977",2016,"ESGN",13.6211541666667,-0.161924818380349
"16978",2017,"ESGS",5.29983333333333,0.299676969907662
"16979",2018,"ESGS",5.5157825,0.199781824410812
"16980",2016,"ESGS",4.3825875,-0.122478471916882
"16981",2017,"DESC",2.87816666666667,0.504998201259175
"16982",2018,"DESC",5.87355708333333,0.0927431372126533
"16983",2010,"DESC",10.1628629166667,-0.104725015078753
"16984",2011,"AZZ",466.056643333333,0.256841836503896
"16985",2012,"AZZ",554.42267,0.161099680027217
"16986",2013,"AZZ",789.611203333333,0.721142450185807
"16987",2014,"AZZ",1098.54855583333,0.288527231219765
"16988",2015,"AZZ",1142.32965583333,-0.0271702902038605
"16989",2016,"AZZ",1292.1363225,0.199110437672544
"16990",2017,"AZZ",1530.85339166667,0.162962818235501
"16991",2018,"AZZ",1390.462925,-0.190119749790811
"16992",2016,"AZZ",1196.94767083333,-0.198305372932542
"16993",2017,"HYDD",5.51325833333333,-0.224867673380778
"16994",2018,"HYDD",3.77720791666667,-0.115713147129427
"16995",2016,"HYDD",3.79970666666667,0.0828392619172014
"16996",2017,"SPDN",44.01325,-0.146575164183352
"16997",2018,"SPDN",36.603375,-0.171627684277356
"16998",2016,"SPDN",18.73712125,0.0540719180211469
"16999",2017,"FLQH",20.8061833333333,0.110518738095023
"17000",2018,"FLQH",9.8661,0.13573908773509
"17001",2016,"FLQH",7.8220225,-0.0672769815834263
"17002",2017,"FLQE",106.987333333333,-0.0135421970227346
"17003",2018,"FLQE",362.982726666667,0.281510446003116
"17004",2016,"FLQE",344.067803333333,-0.113279172007865
"17005",2017,"FLQD",25.9625,0.00577315980290782
"17006",2018,"FLQD",22.238025,0.174491582510237
"17007",2016,"FLQD",16.732255,-0.0882787589984118
"17008",2017,"FLQG",24.49095,0.0202815579422198
"17009",2018,"FLQG",17.5207533333333,0.23794261317736
"17010",2016,"FLQG",18.117095,-0.0776753398285648
"17011",2017,"GMRE",164.898336666667,-0.152564017543877
"17012",2018,"GMRE",176.5889425,0.00589386915632506
"17013",2016,"GMRE",187.29541,0.19094053789899
"17014",2017,"OEW",3.23580833333333,0.45054309612874
"17015",2018,"OEW",4.5484575,0.087895268737356
"17016",2016,"OEW",3.87724166666667,-0.0892133102022192
"17017",2017,"XTH",6.006395,0.460035981500766
"17018",2018,"XTH",3.66728666666667,0.247994712192578
"17019",2016,"XTH",3.92772916666667,-0.136742723138117
"17020",2017,"XWEB",5.83941833333333,0.250619277376344
"17021",2018,"XWEB",3.35610333333333,0.30763636822702
"17022",2016,"XWEB",31.107125,0.137960790294712
"17023",2017,"TWLO",723.714566666667,-0.375250840031035
"17024",2018,"TWLO",1748.20374666667,-0.181975801412739
